"","dn","ds","dnds","ran","PC1.dn","PC2.dn","PC3.dn","PC4.dn","PC5.dn","PC6.dn","PC7.dn","PC8.dn","PC1.ds","PC2.ds","PC3.ds","PC4.ds","PC5.ds","PC6.ds","PC7.ds","PC8.ds","PC9.ds","PC10.ds","PC1.dnds","PC2.dnds","PC3.dnds","PC4.dnds","PC5.dnds","PC6.dnds","PC7.dnds","PC1.ran","PC2.ran","PC3.ran","PC4.ran","PC5.ran","PC6.ran","PC7.ran","PC8.ran","PC9.ran","PC10.ran","PC11.ran","PC12.ran","PC13.ran","PC14.ran","PC15.ran","PC16.ran","mean.Beak.Length_Culmen","var.Beak.Length_Culmen","mean.Beak.Length_Nares","var.Beak.Length_Nares","mean.Beak.Width","var.Beak.Width","mean.Beak.Depth","var.Beak.Depth","mean.Tarsus.Length","var.Tarsus.Length","mean.Wing.Length","var.Wing.Length","mean.Kipps.Distance","var.Kipps.Distance","mean.Secondary1","var.Secondary1","mean.Hand.Wing.Index","var.Hand.Wing.Index","mean.Tail.Length","var.Tail.Length","mean.Mass","var.Mass","mean.Habitat.Density","var.Habitat.Density","mean.Migration","var.Migration","mode.Habitat","mode.Trophic.Level","mode.Trophic.Niche","mode.Primary.Lifestyle","mean.Brain.Mass..g.","var.Brain.Mass..g.","mean.clutch.size","var.clutch.size","mean.Maximum.longevity","var.Maximum.longevity","mean.GenLength","var.GenLength","mean.Min.Latitude","var.Min.Latitude","mean.Max.Latitude","var.Max.Latitude","mean.Centroid.Latitude","var.Centroid.Latitude","mean.Centroid.Longitude","var.Centroid.Longitude","mean.Range.Size","var.Range.Size","mean.Annualtemp","var.Annualtemp","mean.AnnualPrecipitation","var.AnnualPrecipitation","mean.Abundance.estimate.1.1.matched","var.Abundance.estimate.1.1.matched"
"Scotocercidae",0.000234700664299022,0.00306201724502518,0.00463859113664667,0.00245853154461447,-0.05842222570953,-0.0455281803033299,0.0458929237873067,-0.00959795099657318,-0.0928009203722666,-0.0433012470884468,0.020705306882553,0.0475298451535734,0.0359405046082677,-0.0488636066427092,-0.0400507384844465,0.0100394853702001,0.00732453881082172,-0.00702898076844829,-0.00274721439219011,-0.0130057880098059,0.00708206328026985,-0.00279547337465983,-0.0578498096236222,0.055016565714944,0.0555506581230088,-0.0759317802430103,-0.0288796255996831,0.0111976450474533,0.0211987349703054,-0.0716815056495808,-0.0210602452779726,-0.0684653042643769,-0.00268999454563777,0.0667853688123273,-0.0224818731847081,0.0524288986464078,-0.0145586760922081,0.0128361259152943,0.00393422001530875,0.00888040606193362,-0.00830112287446717,-0.00638268254916828,0.0312288989368299,-0.0024518816101361,-0.00133125970650451,13.46756757,8.288363363,7.186486486,2.566756757,2.951351351,0.35478979,2.905405405,0.326636637,20.60810811,14.69298799,52.92432432,48.61133634,6.52972973,5.117702703,46.17837838,34.95174174,12.27297297,11.46536036,42.82432432,216.4074474,9.886486486,23.26786787,1.27027027,0.202702703,1.27027027,0.258258258,"Forest","Carnivore","Invertivore","Generalist",NA,NA,3.236363636,0.971948052,7.299075926,1.056307748,2.178945633,0.120917533,5.528333333,259.8918886,20.5725,419.3649907,14.29861111,319.486538,96.03972222,1729.075214,1275797.083,1.92e+12,18.72136179,29.19038544,1755.056169,742537.9752,1034394.516,2.47e+12
"Aegithalidae",0.000263473074293292,0.00380929753338505,0.00415173205657123,0.00277204009875265,-0.057389634263771,-0.0485417574959693,0.0385380842305,0.000531342041685478,-0.0920995990827354,-0.0458664322030342,0.0298943915963368,0.0465687690775288,0.036081776607683,-0.0348088926382562,-0.0530236678392311,0.0332094079255408,0.000205163508788191,0.00248293420917818,-0.0113604957036313,-0.0199691750282496,0.0208203046286723,-0.00269324905143454,-0.0569637521002502,0.0556163997713604,0.0521345913681912,-0.0731785339461202,-0.0365352900854772,0.0184953132386727,0.025000257791143,-0.0300900708662521,-0.0127188668167835,-0.0293184478104794,-0.00608720315577271,0.0182391823564573,-0.00945448848056813,0.0257922686883236,-0.0059440075708041,0.00537200551027064,-0.00190247850528319,0.00511775529676111,-0.000299068641421919,-0.00540853207943816,0.00724375048247053,0.00253813152434682,-0.00394163956516495,8.12,1.952888889,4.79,0.609888889,2.39,0.032111111,2.94,0.147111111,16.52,3.615111111,52.82,41.344,8.89,5.725444444,43.84,24.97377778,16.7,10.60444444,55.19,165.1343333,6.72,2.046222222,1.8,0.177777778,1.1,0.1,"Forest","Carnivore","Invertivore","Insessorial",0.41148,0.00204994,5.9875,7.458392857,8.889454135,3.603370792,2.221322294,0.083946654,20.474,139.9896933,38.037,350.4719567,30.414,221.3883822,72.015,4346.36365,2859182.89,3.05e+13,9.934917067,43.78873751,1045.267196,660923.4943,4757707.778,4.5e+13
"Pycnonotidae",0.000234333833479671,0.00340371631561133,0.00396693223060469,0.00265029791594349,-0.0699088391759671,-0.062319558043107,-0.00278233483109066,0.0275582329564322,-0.0586744637233188,-0.00492690479464571,0.0303373730696542,0.0748431082881647,0.0430245403925319,-0.0563555694429088,-0.0511207317764854,0.00175601320060584,0.0259200030651482,0.0110907276905307,0.0073761137640183,-0.00307514663250409,0.0122485889182408,0.00150208956817585,-0.0676399663469558,0.0714617671715925,0.00288052995621683,-0.0231126625396928,-0.0303450391968597,0.0118985702251168,0.0489574045701224,-0.0698776861679691,-0.0263603058662588,-0.0752380920067574,0.0196667496955303,0.0492349943668167,-0.00466717265829104,0.0499336336988761,-0.0119823518839652,-0.00154567460722218,0.00710347268877496,0.0137212063161101,-0.0030213737746293,0.00861796422756825,0.0249263735208369,-0.00471965400599937,0.00265428923998162,19.43773626,13.9221643,11.11934066,6.824729826,4.476923077,0.453726893,5.203362637,1.104756775,20.02740659,7.910700041,90.55725275,175.6519269,13.92424176,20.51212153,76.55393407,99.35551476,15.14661538,10.43948148,83.96391209,151.7674434,35.46692308,157.8881222,1.353846154,0.230411449,1.1,0.137209302,"Forest","Herbivore","Frugivore","Insessorial",1.18346,0.061496903,2.317045455,0.270855538,10.39948451,4.650319341,3.045041473,0.304805347,-3.71272,160.0826425,12.34456,170.4699057,4.61384,150.6620029,64.36096,1845.924775,1399456.15,4.62e+12,23.34153544,8.727058542,1842.508212,430830.6765,2382323.75,3.32e+13
"Sylviidae",0.000182259304204755,0.00309636014910509,0.00376318982635449,0.00235828355203173,-0.0768334326451486,-0.0825572517346886,0.0296937955300923,0.0193140471467927,-0.0309178039893084,0.0128639361414559,0.0212162063605653,0.0281038927361546,0.0500628775479329,-0.0393040135571151,-0.0539871556750294,0.0532230871741194,0.00958108130260963,0.00294371153938808,-0.00127244006546137,-0.0351518728193431,0.0164827341888816,0.0254160221628798,-0.0721757773190152,0.0849268820492601,0.0340297007995383,0.0066164691527591,0.0203491166360636,-0.00293957375442338,0.0416927338603544,-0.0345012469821498,-0.010640596272122,-0.029806985242509,0.00883708060364112,0.012436734944037,0.00102016957105239,0.0348240288352133,-0.00875914772249647,0.00390830230439841,0.00229641931750632,0.00577597580848168,0.00136099649349791,-0.00150860864450423,0.00972484576459492,-0.000627625076954142,-0.00361138293537338,12.90483871,11.00046801,7.135483871,5.077736647,3.527419355,1.462350608,4.974193548,8.83342147,21.78387097,14.58498149,64.89677419,201.6508091,9.727419355,19.42759651,55.05,168.6035246,14.99516129,28.34341883,68.42903226,340.577504,16.28548387,131.8776547,1.838709677,0.399788472,1.532258065,0.712057113,"Shrubland","Carnivore","Invertivore","Insessorial",0.666755238,0.016763743,3.578431373,0.82412549,9.176829841,3.79475799,2.43922456,0.151761119,19.0345614,302.0920681,34.4877193,354.3076965,27.55807018,319.2658944,59.86912281,2172.863162,1828812.912,1.46e+13,16.14922278,36.50935847,832.0526243,325168.1391,2343402.98,2.49e+13
"Zosteropidae",0.000248460647169009,0.00365156335196531,0.00472478143773878,0.00275415173993836,-0.0614317199658533,-0.0357748341977088,0.0319072197583112,0.00683386156479563,-0.0882126851859662,0.0187034997310309,-0.0427020445718925,-0.0286603649558443,0.0423366738533371,-0.0437653502360956,-0.0324130360696843,0.0300582581295298,-0.0129869259143545,0.0193476123592518,-0.00448139724122309,-0.0265673532136076,0.015665146822216,-0.0043965465820181,-0.0586730344485734,0.0413861964043224,0.0416651052282718,-0.0581124617471002,0.0667284083939527,0.00315267834166816,0.0201698793494161,-0.0331196537229488,-0.0132492710219161,-0.0251518373178119,-0.00316745837410313,0.0233829056436748,-0.000534004255233409,0.0239699779190051,-0.00892378262643182,-0.00443383570952645,-0.00106487612681702,0.00362246256442494,-0.002049015987685,-0.002074016733113,0.0142661484414713,-2.25363173156686e-05,-0.00564810129158334,14.54666667,5.911585434,8.120416667,2.418424195,3.088333333,0.147593838,3.455416667,0.364907388,18.26666667,6.272492997,61.20541667,47.19427714,10.82375,4.615670693,50.375,39.39970588,17.72125,10.05511187,46.16458333,57.56741159,13.75833333,27.21438375,1.333333333,0.257703081,1.016666667,0.033333333,"Forest","Omnivore","Omnivore","Insessorial",0.589126667,0.017134656,2.722857143,0.475932773,8.303227835,1.774422111,2.260829528,0.178488422,-3.715423729,196.1375908,2.060508475,240.5108185,-0.579067797,205.3865162,112.775678,2641.034715,295326.0864,1.22e+12,22.94909277,13.96737122,2448.277798,910546.4458,1217060.872,1.18e+13
"Pellorneidae",0.000216382174356262,0.00277033888090069,0.00606010055214702,0.00229759488055921,-0.0498927725664774,-0.0429153502172231,0.0585342473109859,0.0115821869282663,-0.0688553434927986,-0.00574656934534567,-0.0404863999972531,-0.0525443617221848,0.0290041843627909,-0.0551836046616239,-0.0276023112429926,-0.00450514247511457,0.0135877716844866,-0.00810085858648213,0.00399047666795978,-0.0016996199502281,0.00273138289554457,-0.00464943374215465,-0.0506889739244718,0.0528223750565676,0.0531421768615641,-0.053126545245862,0.0677662996789474,0.0419916869984582,0.0201776674773411,-0.0708250108068816,-0.0245181253483864,-0.0699901331761238,-0.0553596449555963,0.0239292068411426,-0.0254070767472251,-0.00195253412096394,-0.0123031296253515,-0.00372740869447991,-0.0263775928620294,0.0371615140452764,-0.0151066773749168,-0.0322242297663116,0.00630085142524855,0.0269238577376926,-0.0181566334810714,18.01358025,20.35750602,10.3095679,11.43557235,3.693209877,0.437458265,4.524074074,0.803371768,25.83580247,16.61890364,72.33549383,158.8204198,6.482407407,3.151618623,65.39074074,135.3299126,9.06882716,5.154361072,58.47067901,286.1937205,26.6,136.2607547,1.277777778,0.242138365,1,0,"Forest","Carnivore","Invertivore","Terrestrial",1.23284,NA,2.725,0.896794872,7.795500363,1.561554633,2.83557568,0.184565867,1.009038462,100.721554,15.47134615,107.9613687,8.795,100.0871706,92.075,1254.985806,656596.2404,4.73e+11,23.6696016,7.901199527,2220.334533,298635.5355,335297.2174,2.08e+11
"Leiothrichidae",0.000235150593730593,0.00364387977750586,0.0045707620162359,0.00244845740522824,-0.0513508063877594,-0.0528485787635124,0.041133842175833,0.0118180067767895,-0.0710946965304488,-0.00577827308195745,-0.0321317106544103,-0.0532373557444858,0.0330965063659976,-0.0256367451707784,-0.0457848374182112,0.0367609789865232,-0.0026946454295911,0.0122956413728552,-0.0186368437632082,-0.03655756666328,0.0089361519122351,0.00578466141789639,-0.0551144722860469,0.0606792735654029,0.0566699283892054,-0.0563441059162184,0.0933318836993104,0.0419513727877764,0.0290066523854268,-0.0800261466382516,-0.0319369800901273,-0.0689813111224227,-0.0128193816573994,0.0334050607474991,-0.0250427702454429,0.0440181375223942,-0.0198312140969348,0.00561940097548764,-0.0146946353076575,0.0226571326709745,0.00914514396017306,-0.0392788433725137,-0.00235854531124468,0.0331436713340604,-0.0370058681013248,22.65,22.77697581,12.992,12.22344355,4.7976,0.976647419,6.2896,1.745737742,33.2748,39.16208161,98.5068,359.9383203,9.0684,12.7939329,89.306,330.2503468,9.3488,12.46393,108.3408,611.8174752,62.962,812.6211452,1.488,0.312354839,1.04,0.038709677,"Forest","Carnivore","Invertivore","Insessorial",1.432845,0.468578758,3.028409091,0.536539969,9.542524843,3.552942639,3.462121768,0.413974952,11.08452174,182.2894952,22.1106087,178.4898777,17.18026087,166.884978,84.20678261,951.8962308,723350.1877,1.12e+12,18.97991107,32.24235702,1622.282301,598740.5089,921366.0412,2.95e+12
"Bombycillidae",0.000263132797770303,0.0033406625500863,0.00533665902989116,0.00264596951951985,-0.0578182377258859,-0.0439761237613041,0.0461835469647222,0.0187033667565407,-0.0441071362028659,-0.00148972793748286,-0.00892945522862268,-0.00529406233852408,0.0400401783948195,-0.0405181633041965,-0.0360252169861212,0.0188094258732642,0.00737080275649809,0.003777999801643,-0.00108918807148057,-0.00273165945390438,0.00811319627267753,0.00225055209873304,-0.057908472295907,0.0546429829852426,0.0291045568409929,-0.0333571250443015,0.0256741863332824,0.0145925435165306,0.00699377558994527,-0.0685941030552073,-0.0215484673884821,-0.0620130422357356,-0.00315086652863495,0.0234126642951699,-0.0210548993264254,0.0381911058992851,-0.0284295636844932,-0.00374685296975814,0.00946227013155111,0.0104787671013426,-0.00356947072002309,-0.0166524732692938,0.0144939988527124,-0.00010265736552069,-0.0256622235342205,15.46666667,0.123333333,7.066666667,0.253333333,4.733333333,0.103333333,5.466666667,0.303333333,18.23333333,4.653333333,106.2666667,108.8133333,40.46666667,36.40333333,65.83333333,31.72333333,38,9.03,59.86666667,34.81333333,42.76666667,130.1233333,1.333333333,0.333333333,2.666666667,0.333333333,"Forest","Herbivore","Frugivore","Insessorial",1.20176,NA,5,NA,11.82790236,2.228840884,2.586203935,0.047511108,43.27,72.8004,62.24333333,54.75563333,53.82666667,46.41373333,19.81,13171.1097,7033163.817,3.57e+13,4.084528779,22.35344833,709.7554869,30486.8198,30782121,1.39e+15
"Ptiliogonatidae",0.000220682374699964,0.00270839872434177,0.00570528006765861,0.00213015783806536,-0.0561509575504249,-0.047365458125667,0.0543616280422674,0.0118137410128099,-0.046607312442275,0.0183101435549041,-0.0014402567952714,-0.0217520462487085,0.0294025150463045,-0.0532023153816772,-0.0299895339587027,-0.00338318595354922,0.0134555878231509,-0.000674535206293265,-0.00326192010354878,-0.00815723474913809,0.00553954346326769,-0.00858299875673563,-0.0587326000154392,0.0596660815264415,0.0509350856880833,-0.0344208613831901,0.0335933808627893,0.0112722844004275,0.037397349247168,-0.0694314129730408,-0.0240358378908114,-0.0547979979807465,-0.0914702926251383,0.0153908596808474,-0.0217073849299297,0.0159504610470569,-0.016156685921098,0.0282147496486156,0.00474413802846067,0.00696471723278552,0.00534567085774459,-0.00639772169435172,0.0125978335194356,0.00924186009050632,-0.00431852246949475,15.125,3.329166667,7.35,0.87,4.45,0.17,4.45,0.136666667,20.35,15.77,95.275,11.1425,18.9,12.82,78.1,39.38,19.6,17.76666667,100.725,282.8091667,36.975,198.4025,1.25,0.25,1,0,"Forest","Omnivore","Frugivore","Insessorial",0.81844,NA,2.125,0.0625,10.76018205,0.597606538,3.294655192,0.395697515,12.36333333,42.73373333,20.59666667,297.8234333,16.19666667,138.1886333,-92.05333333,235.4702333,422155.49,5.14e+11,16.7313417,1.427110761,2106.478948,2151403.052,968972,1.42e+12
"Regulidae",0.000243130294574962,0.00372628373871002,0.00294272628420134,0.00315138139499589,-0.0637023393769839,-0.0317711026966732,-0.00973352097190635,0.0151128977381192,-0.0867616214897592,-0.00204687733388731,0.0120958397868166,0.0100000494979673,0.0385715413293667,-0.0449696633925967,-0.0375555669067299,0.0319040194572247,-0.00240848014066763,0.00528838778639241,-0.00475356841976108,-0.0160875210628644,0.000491788884154784,-0.00482802026980847,-0.0620450490296822,0.0416572088719462,0.0229553599565258,-0.053111628536818,0.00455466562786863,0.0241515267569946,0.0421280053484448,-0.065353459500889,-0.0222210811925464,-0.0593829049977742,-0.0250481148313476,0.0314993979569584,-0.0250050256266601,0.0539175776338567,-0.00483203682009217,0.0314769015026206,-0.00578320452599026,0.00859085139604459,-0.00891868271058506,-0.00688088233939995,0.0187126556128217,0.00527463474066149,-0.00152798621782847,10.45,0.919,5.9,0.24,2.3,0.128,2.216666667,0.037666667,17.16666667,2.618666667,54.61666667,6.189666667,11.91666667,0.829666667,42.51666667,3.141666667,21.9,1.384,39.88333333,6.741666667,5.533333333,0.590666667,1.333333333,0.266666667,2.5,0.7,"Forest","Carnivore","Invertivore","Insessorial",0.352778095,0.0007689,8.575,0.9225,6.854993324,0.887172315,1.833203098,0.021876471,26.09833333,51.09369667,52.76166667,368.8066167,43.16666667,146.6242667,-6.75,8226.0126,5255819.98,2.84e+13,9.47337231,31.40411733,1058.885544,788917.8748,75173019.17,1.51e+16
"Sittidae",0.000245197572504657,0.00342522277876755,0.00360492057588309,0.00276587044892722,-0.0661575792902858,-0.0494203173152638,0.00518882404412752,0.0334517638697784,-0.0730079430527965,0.0141678993313407,-0.0251643021689205,0.0301354292974451,0.0453941530218072,-0.0409486236331359,-0.057147107201439,0.0343702783792493,0.00715515301335568,-0.00315564575899277,-0.0143209881515446,-0.00190579926925561,0.00750842981255012,-0.00309108219127596,-0.0675891071834408,0.0580208155016882,0.0213207208146072,-0.0353379881335986,0.0339858537547418,0.0121967382101814,0.0184762885450582,-0.0688832946803982,-0.0233207868242871,-0.0698427117820511,0.00964822437935912,0.0382885785494012,-0.0125771320863503,0.0523676491787672,-0.00731652543135088,0.0127090874076875,-0.00826775343379861,0.00451850418004449,-0.0166694229738626,-0.00448927188120131,0.0149824241462057,0.000774487766659574,0.00606962264877783,19.12857143,23.34433862,12.76071429,10.65580688,3.778571429,0.415820106,3.789285714,0.442473545,18.10714286,6.415502646,80.11071429,149.2106217,19.05357143,36.65146825,60.775,64.85453704,23.55,20.85,45.70357143,67.98628307,17.32142857,51.87359788,1.178571429,0.30026455,1.107142857,0.173280423,"Forest","Carnivore","Invertivore","Insessorial",0.799102222,0.05315967,5.192,2.519933333,8.985121404,2.035537805,2.544719697,0.199611729,20.48785714,249.3901212,37.92214286,242.8432175,30.34857143,219.8512349,54.27142857,5223.316539,2491344.839,1.93e+13,13.39416313,71.20695079,1162.120816,472183.0131,3391960.75,5.54e+13
"Polioptilidae",0.000201936773308264,0.00302240624465842,0.00500787221804799,0.00249184549471698,-0.0597333511251338,-0.0583436445326204,0.062619455413045,0.00521528751724157,-0.027309705160115,0.00536884761417955,0.0106188347795665,-0.00579164521515411,0.0326864844911664,-0.0486297412860781,-0.0318226949426525,0.00154535922949402,0.0282676649650314,-0.0119385043034989,0.00122112756753966,-0.00612934268628824,0.00463394969320295,-0.00986606494718354,-0.0569763844028645,0.0650005119496515,0.0555840433637747,-0.0109155970091277,0.0114539618093875,0.00978809342344327,0.0240954730061864,-0.0742194784483671,-0.023164106322541,-0.0712475795041165,-0.0550719593660933,0.023137606874192,-0.0302339487129984,0.0251316298086129,-0.014020964807174,0.0209331727012593,-0.00752167888297483,0.015995699914194,-2.94862771627394e-05,-0.0133174242672526,0.0155845450633579,0.0239544932837046,-0.0118471859102048,13.70666667,17.6192381,8.626666667,8.537809524,2.746666667,0.081238095,2.506666667,0.090666667,17.50666667,7.022095238,47.74,12.63828571,6.046666667,2.238380952,41.3,9.752857143,12.74666667,7.268380952,46.36666667,74.90952381,6.893333333,4.110666667,1.8,0.314285714,1.133333333,0.266666667,"Forest","Carnivore","Invertivore","Insessorial",0.41958,0.023666177,3.125,0.910714286,6.308671212,0.516187313,1.953638403,0.041050027,-2.403076923,469.5907231,18.30769231,349.0357859,8.384615385,368.7539269,-80.51384615,446.7719923,2546471.332,1.07e+13,22.5469754,11.68808822,1615.31685,1120368.86,37927327.27,1.95e+16
"Troglodytidae",0.000253762904377085,0.00375328488009547,0.00480922725491797,0.00288797356434265,-0.0601554180569365,-0.0572736699053537,0.0533632154930012,0.0189705858523675,-0.0362803566820579,0.00846030184418387,0.021480939013634,-0.00121939552892206,0.0379986531232665,-0.0439306545129706,-0.0518976046465559,0.0224903569541761,0.0161106467905673,0.0133731309203086,-0.0177379840262025,-0.0141469342727966,0.00453014600055647,-0.00154124864932309,-0.0659222939911205,0.0740707356288654,0.0440630351155854,-0.0104374365314913,0.0149041997385168,0.00693353055897997,0.0451613369841502,-0.0770307408484847,-0.0292314983484559,-0.071778242480583,-0.0584885121954777,0.0234648357606624,-0.0352992664734366,0.0470263066422097,-0.0160859526553756,0.0189848848102171,-0.00613699164275412,0.0174040145881847,0.00132967545840556,-0.0153025700230107,0.0111385040308067,0.00100472745327928,0.000177695096485683,19.54268293,18.58593345,12.23292683,9.139272809,3.404878049,0.396025294,4.040243902,0.70811352,22.32073171,10.01450316,61.74390244,114.2768142,7.318292683,4.364229148,54.46463415,88.47070912,11.87317073,7.434086119,51.30853659,285.7012843,20.24512195,75.95139566,1.646341463,0.503011141,1.109756098,0.172990063,"Forest","Carnivore","Invertivore","Insessorial",0.748118572,0.079251112,3.552083333,2.268506206,8.017430428,0.806877646,2.492315707,0.128639839,-0.112682927,318.3906149,16.1847561,369.9800894,8.604512195,262.5847782,-79.27841463,484.8294579,1552054.48,1.33e+13,20.50780406,33.36052914,1790.649987,810179.3755,5216340.551,5.86e+14
